#Label,X/Easting,Y/Northing,Z/Altitude,X_est,Y_est,Z_est
TIN - KhorramAbad - 14020519 -001135.JPG,240280.4037,3707241.46,1436.113,240281.7828,3707243.57,1430.828002
TIN - KhorramAbad - 14020519 -001136.JPG,240281.3647,3707270.437,1436.013,240282.7896,3707272.161,1431.540432
TIN - KhorramAbad - 14020519 -001137.JPG,240281.8401,3707287.802,1436.013,240283.1252,3707286.659,1431.866024
TIN - KhorramAbad - 14020519 -001138.JPG,240281.9657,3707299.185,1436.013,240283.3023,3707300.909,1432.057567
TIN - KhorramAbad - 14020519 -001139.JPG,240282.2629,3707316.268,1436.113,240283.5295,3707315.204,1432.050171
TIN - KhorramAbad - 14020519 -001140.JPG,240282.518,3707327.759,1436.213,240283.7219,3707329.598,1432.108608
TIN - KhorramAbad - 14020519 -001141.JPG,240282.7326,3707344.844,1436.313,240283.9846,3707343.758,1431.790437
TIN - KhorramAbad - 14020519 -001142.JPG,240282.9827,3707356.151,1436.413,240284.3296,3707358.216,1431.464447
TIN - KhorramAbad - 14020519 -001143.JPG,240283.578,3707373.46,1436.313,240284.8346,3707372.655,1431.103365
TIN - KhorramAbad - 14020519 -001144.JPG,240284.0491,3707385.004,1436.213,240285.4607,3707387.046,1430.991533
TIN - KhorramAbad - 14020519 -001145.JPG,240284.6524,3707402.23,1436.213,240285.8919,3707401.291,1431.019986
TIN - KhorramAbad - 14020519 -001146.JPG,240284.9434,3707413.516,1436.113,240286.2224,3707415.457,1431.042945
TIN - KhorramAbad - 14020519 -001147.JPG,240285.1826,3707430.749,1436.213,240286.4078,3707429.999,1430.965724
TIN - KhorramAbad - 14020519 -001148.JPG,240285.486,3707442.303,1436.313,240286.8482,3707444.472,1430.77681
TIN - KhorramAbad - 14020519 -001149.JPG,240286.1471,3707459.756,1436.213,240287.4067,3707459.116,1430.748375
TIN - KhorramAbad - 14020519 -001150.JPG,240286.5069,3707471.293,1436.213,240287.8479,3707473.326,1430.774459
TIN - KhorramAbad - 14020519 -001151.JPG,240286.9621,3707488.486,1436.213,240288.1979,3707487.783,1430.747789
TIN - KhorramAbad - 14020519 -001152.JPG,240287.3052,3707500.077,1436.113,240288.6671,3707502.412,1430.831325
TIN - KhorramAbad - 14020519 -001153.JPG,240287.9025,3707518.036,1436.113,240289.1415,3707516.901,1431.065885
TIN - KhorramAbad - 14020519 -001154.JPG,240288.1438,3707529.491,1436.013,240289.4396,3707531.221,1431.301506
TIN - KhorramAbad - 14020519 -001155.JPG,240288.4835,3707546.715,1436.113,240289.7239,3707545.588,1431.42979
TIN - KhorramAbad - 14020519 -001156.JPG,240288.8267,3707558.212,1436.113,240290.1261,3707559.943,1431.465275
TIN - KhorramAbad - 14020519 -001157.JPG,240289.3173,3707575.374,1436.213,240290.5677,3707574.407,1431.515512
TIN - KhorramAbad - 14020519 -001158.JPG,240289.5215,3707586.798,1436.213,240290.8629,3707588.725,1431.414564
TIN - KhorramAbad - 14020519 -001159.JPG,240290.0933,3707604.191,1436.213,240291.3647,3707603.262,1431.448471
TIN - KhorramAbad - 14020519 -001160.JPG,240290.3985,3707615.718,1436.213,240291.7292,3707617.575,1431.429853
TIN - KhorramAbad - 14020519 -001161.JPG,240290.837,3707632.77,1436.213,240292.1039,3707632.097,1431.412701
TIN - KhorramAbad - 14020519 -001162.JPG,240291.0068,3707636.006,1436.213,240292.4058,3707635.598,1431.856915
TIN - KhorramAbad - 14020519 -001163.JPG,239913.0198,3707475.135,1503.321,239914.484,3707472.228,1496.735402
TIN - KhorramAbad - 14020519 -001164.JPG,239913.7415,3707463.38,1503.221,239914.8583,3707455.803,1496.738759
TIN - KhorramAbad - 14020519 -001165.JPG,239913.5582,3707442.4,1503.121,239914.7256,3707438.216,1496.805839
TIN - KhorramAbad - 14020519 -001166.JPG,239913.1478,3707428.998,1503.221,239914.1281,3707421.525,1496.82383
TIN - KhorramAbad - 14020519 -001167.JPG,239912.3733,3707408.999,1503.221,239913.4719,3707404.609,1496.800055
TIN - KhorramAbad - 14020519 -001168.JPG,239912.0317,3707395.564,1503.321,239913.0376,3707387.878,1496.790929
TIN - KhorramAbad - 14020519 -001169.JPG,239911.5032,3707375.58,1503.321,239912.5563,3707371.39,1496.726724
TIN - KhorramAbad - 14020519 -001170.JPG,239911.1847,3707362.234,1503.321,239912.2973,3707354.429,1496.660699
TIN - KhorramAbad - 14020519 -001171.JPG,239910.7492,3707342.059,1503.321,239911.8302,3707337.741,1496.71147
TIN - KhorramAbad - 14020519 -001172.JPG,239910.2009,3707328.819,1503.321,239911.2213,3707321.155,1496.480214
TIN - KhorramAbad - 14020519 -001173.JPG,239909.8513,3707308.567,1503.221,239911.0121,3707304.07,1496.47149
TIN - KhorramAbad - 14020519 -001174.JPG,239909.8158,3707296.136,1503.221,239911.9298,3707290.933,1496.591655
TIN - KhorramAbad - 14020519 -001175.JPG,239942.5872,3707278.436,1503.121,239943.8867,3707276.367,1496.620308
TIN - KhorramAbad - 14020519 -001176.JPG,239941.9129,3707289.557,1503.121,239942.9861,3707291.74,1496.851562
TIN - KhorramAbad - 14020519 -001177.JPG,239941.7643,3707310.497,1503.221,239943.0078,3707309.322,1497.052688
TIN - KhorramAbad - 14020519 -001178.JPG,239942.1737,3707323.193,1503.221,239943.6147,3707325.99,1496.995861
TIN - KhorramAbad - 14020519 -001179.JPG,239942.8502,3707343.106,1503.321,239944.1826,3707342.601,1496.854147
TIN - KhorramAbad - 14020519 -001180.JPG,239943.2004,3707356.382,1503.321,239944.6738,3707359.146,1496.747987
TIN - KhorramAbad - 14020519 -001181.JPG,239943.8622,3707376.234,1503.221,239945.1941,3707375.605,1496.795202
TIN - KhorramAbad - 14020519 -001182.JPG,239944.2007,3707389.653,1503.221,239945.6157,3707392.564,1496.817708
TIN - KhorramAbad - 14020519 -001183.JPG,239944.8833,3707409.793,1503.321,239946.1611,3707409.452,1496.69927
TIN - KhorramAbad - 14020519 -001184.JPG,239945.3001,3707423.047,1503.321,239946.6839,3707425.832,1496.726723
TIN - KhorramAbad - 14020519 -001185.JPG,239945.7604,3707443.283,1503.221,239947.014,3707442.817,1496.707959
TIN - KhorramAbad - 14020519 -001186.JPG,239946.1429,3707456.509,1503.321,239947.4046,3707459.424,1496.610875
TIN - KhorramAbad - 14020519 -001187.JPG,239946.7395,3707476.625,1503.421,239947.9348,3707476.226,1496.4556
TIN - KhorramAbad - 14020519 -001188.JPG,239947.1698,3707495.94,1503.421,239948.3673,3707493.381,1496.126531
TIN - KhorramAbad - 14020519 -001189.JPG,239947.1698,3707495.94,1503.421,239949.8295,3707496.509,1496.034488
TIN - KhorramAbad - 14020519 -001190.JPG,239980.5151,3707514.79,1503.321,239981.4641,3707510.394,1495.21529
TIN - KhorramAbad - 14020519 -001191.JPG,239979.0089,3707498.411,1503.321,239980.0938,3707494.84,1495.147939
TIN - KhorramAbad - 14020519 -001192.JPG,239978.5241,3707484.355,1503.321,239979.5797,3707477.146,1495.117762
TIN - KhorramAbad - 14020519 -001193.JPG,239978.1567,3707464.021,1503.221,239979.3723,3707460.082,1495.184555
TIN - KhorramAbad - 14020519 -001194.JPG,239978.01,3707450.717,1503.121,239979.1786,3707443.645,1495.419705
TIN - KhorramAbad - 14020519 -001195.JPG,239977.4707,3707430.523,1503.121,239978.6678,3707426.693,1495.693065
TIN - KhorramAbad - 14020519 -001196.JPG,239976.9304,3707417.285,1503.121,239978.0566,3707410.266,1495.82003
TIN - KhorramAbad - 14020519 -001197.JPG,239976.4538,3707397.019,1503.221,239977.6699,3707393.028,1496.046603
TIN - KhorramAbad - 14020519 -001198.JPG,239976.1978,3707383.496,1503.121,239977.3707,3707376.357,1496.234748
TIN - KhorramAbad - 14020519 -001199.JPG,239975.5396,3707363.873,1503.221,239976.7885,3707359.841,1496.33192
TIN - KhorramAbad - 14020519 -001200.JPG,239975.1225,3707350.508,1503.321,239976.3061,3707343.174,1496.333028
TIN - KhorramAbad - 14020519 -001201.JPG,239974.407,3707330.868,1503.421,239975.7207,3707326.814,1495.983733
TIN - KhorramAbad - 14020519 -001202.JPG,239974.1731,3707317.591,1503.521,239975.3621,3707309.999,1495.736959
TIN - KhorramAbad - 14020519 -001203.JPG,239973.7466,3707297.363,1503.521,239974.9998,3707292.905,1495.467344
TIN - KhorramAbad - 14020519 -001204.JPG,239973.466,3707283.98,1503.421,239974.5929,3707275.946,1495.257493
TIN - KhorramAbad - 14020519 -001205.JPG,239973.8532,3707252.621,1503.221,239975.2556,3707249.14,1495.238507
TIN - KhorramAbad - 14020519 -001206.JPG,240005.4105,3707235.598,1503.121,240006.9692,3707234.739,1494.961241
TIN - KhorramAbad - 14020519 -001207.JPG,240004.9756,3707251.387,1503.221,240006.248,3707249.754,1495.059615
TIN - KhorramAbad - 14020519 -001208.JPG,240004.9932,3707265.462,1503.221,240006.3467,3707267.261,1495.24264
TIN - KhorramAbad - 14020519 -001209.JPG,240005.4762,3707285.682,1503.221,240006.8692,3707283.907,1495.283612
TIN - KhorramAbad - 14020519 -001210.JPG,240006.0331,3707299.151,1503.221,240007.5668,3707300.797,1495.372847
TIN - KhorramAbad - 14020519 -001211.JPG,240006.6816,3707319.089,1503.221,240008.0398,3707317.511,1495.4034
TIN - KhorramAbad - 14020519 -001212.JPG,240006.9256,3707332.455,1503.321,240008.4963,3707334.329,1495.363884
TIN - KhorramAbad - 14020519 -001213.JPG,240007.6334,3707352.484,1503.321,240009.0875,3707350.847,1495.446037
TIN - KhorramAbad - 14020519 -001214.JPG,240007.9891,3707365.868,1503.321,240009.5781,3707367.587,1495.395681
TIN - KhorramAbad - 14020519 -001215.JPG,240008.564,3707385.953,1503.321,240010.045,3707384.597,1495.364454
TIN - KhorramAbad - 14020519 -001216.JPG,240008.9317,3707399.307,1503.321,240010.4703,3707401.388,1495.338227
TIN - KhorramAbad - 14020519 -001217.JPG,240009.5025,3707419.426,1503.321,240010.9909,3707418.036,1495.337543
TIN - KhorramAbad - 14020519 -001218.JPG,240009.8089,3707432.806,1503.321,240011.4742,3707434.643,1495.296826
TIN - KhorramAbad - 14020519 -001219.JPG,240010.4642,3707452.901,1503.321,240012.046,3707451.558,1495.325311
TIN - KhorramAbad - 14020519 -001220.JPG,240010.8672,3707466.318,1503.321,240012.4739,3707468.359,1495.284631
TIN - KhorramAbad - 14020519 -001221.JPG,240011.2972,3707486.583,1503.221,240012.8502,3707485.279,1495.328218
TIN - KhorramAbad - 14020519 -001222.JPG,240011.558,3707500.189,1503.221,240013.167,3707502.381,1495.276537
TIN - KhorramAbad - 14020519 -001223.JPG,240011.9559,3707520.223,1503.321,240013.469,3707519.082,1495.167031
TIN - KhorramAbad - 14020519 -001224.JPG,240013.5859,3707538.035,1503.321,240015.1371,3707535.836,1495.007859
TIN - KhorramAbad - 14020519 -001225.JPG,240044.4465,3707540.061,1503.221,240045.5999,3707534.178,1495.123005
TIN - KhorramAbad - 14020519 -001226.JPG,240043.8024,3707519.614,1503.321,240045.2186,3707516.752,1495.056837
TIN - KhorramAbad - 14020519 -001227.JPG,240043.4775,3707506.984,1503.421,240044.7957,3707500.357,1494.923225
TIN - KhorramAbad - 14020519 -001228.JPG,240042.8684,3707487.264,1503.421,240044.2681,3707483.971,1494.650472
TIN - KhorramAbad - 14020519 -001229.JPG,240042.628,3707473.935,1503.421,240043.9109,3707467.338,1494.33217
TIN - KhorramAbad - 14020519 -001230.JPG,240042.0756,3707454.108,1503.421,240043.4363,3707450.68,1493.902903
TIN - KhorramAbad - 14020519 -001231.JPG,240041.7791,3707440.809,1503.421,240043.0673,3707433.88,1493.662991
TIN - KhorramAbad - 14020519 -001232.JPG,240041.4139,3707420.641,1503.321,240042.7564,3707416.987,1493.478315
TIN - KhorramAbad - 14020519 -001233.JPG,240041.1296,3707407.122,1503.321,240042.345,3707399.998,1493.396216
TIN - KhorramAbad - 14020519 -001234.JPG,240040.5656,3707386.963,1503.321,240041.9008,3707383.243,1493.352035
TIN - KhorramAbad - 14020519 -001235.JPG,240040.1949,3707373.591,1503.221,240041.4394,3707366.466,1493.285186
TIN - KhorramAbad - 14020519 -001236.JPG,240039.6168,3707353.484,1503.321,240040.9529,3707349.783,1493.228421
TIN - KhorramAbad - 14020519 -001237.JPG,240039.2465,3707340.128,1503.321,240040.4751,3707332.889,1493.148838
TIN - KhorramAbad - 14020519 -001238.JPG,240038.7432,3707319.921,1503.221,240040.0678,3707315.888,1493.09255
TIN - KhorramAbad - 14020519 -001239.JPG,240038.4137,3707306.545,1503.221,240039.6029,3707299.322,1493.009649
TIN - KhorramAbad - 14020519 -001240.JPG,240037.8223,3707286.519,1503.221,240039.1073,3707282.687,1492.874322
TIN - KhorramAbad - 14020519 -001241.JPG,240037.4517,3707273.15,1503.221,240038.6227,3707265.785,1492.780593
TIN - KhorramAbad - 14020519 -001242.JPG,240037.0593,3707252.934,1503.221,240038.3425,3707248.964,1492.858784
TIN - KhorramAbad - 14020519 -001243.JPG,240036.673,3707239.559,1503.221,240037.8009,3707232.226,1492.818372
TIN - KhorramAbad - 14020519 -001244.JPG,240036.0303,3707219.356,1503.221,240037.278,3707215.234,1492.870312
TIN - KhorramAbad - 14020519 -001245.JPG,240036.0798,3707213.616,1503.221,240038.2997,3707207.993,1492.910968
TIN - KhorramAbad - 14020519 -001246.JPG,240068.5574,3707194.487,1503.121,240070.0684,3707193.126,1492.678278
TIN - KhorramAbad - 14020519 -001247.JPG,240068.2427,3707210.81,1503.221,240069.5532,3707208.076,1492.849256
TIN - KhorramAbad - 14020519 -001248.JPG,240068.2801,3707224.663,1503.221,240069.641,3707225.411,1493.019078
TIN - KhorramAbad - 14020519 -001249.JPG,240068.8144,3707244.971,1503.221,240070.1341,3707242.216,1493.155173
TIN - KhorramAbad - 14020519 -001250.JPG,240069.3163,3707258.324,1503.221,240070.7137,3707258.857,1493.25819
TIN - KhorramAbad - 14020519 -001251.JPG,240069.9254,3707278.337,1503.221,240071.2047,3707275.801,1493.359002
TIN - KhorramAbad - 14020519 -001252.JPG,240070.306,3707291.788,1503.221,240071.7138,3707292.549,1493.467766
TIN - KhorramAbad - 14020519 -001253.JPG,240070.9585,3707311.881,1503.221,240072.2374,3707309.255,1493.652562
TIN - KhorramAbad - 14020519 -001254.JPG,240071.3334,3707325.311,1503.221,240072.6824,3707326.038,1493.882322
TIN - KhorramAbad - 14020519 -001255.JPG,240071.8623,3707345.992,1503.221,240073.1176,3707343.018,1494.070562
TIN - KhorramAbad - 14020519 -001256.JPG,240072.2404,3707359.351,1503.221,240073.5708,3707359.731,1494.241255
TIN - KhorramAbad - 14020519 -001257.JPG,240072.8561,3707379.611,1503.221,240074.0954,3707376.629,1494.527605
TIN - KhorramAbad - 14020519 -001258.JPG,240073.4928,3707393.074,1503.021,240074.8173,3707393.394,1494.989446
TIN - KhorramAbad - 14020519 -001259.JPG,240073.9058,3707413.003,1503.121,240075.1561,3707410.292,1495.456931
TIN - KhorramAbad - 14020519 -001260.JPG,240074.2724,3707426.32,1503.121,240075.5881,3707426.902,1495.764609
TIN - KhorramAbad - 14020519 -001261.JPG,240074.6465,3707446.53,1503.221,240075.8946,3707444.092,1496.058599
TIN - KhorramAbad - 14020519 -001262.JPG,240075.0045,3707459.909,1503.221,240076.3007,3707460.824,1496.237053
TIN - KhorramAbad - 14020519 -001263.JPG,240075.3824,3707480.07,1503.421,240076.6143,3707477.65,1496.104438
TIN - KhorramAbad - 14020519 -001264.JPG,240075.7291,3707493.412,1503.521,240077.0111,3707494.314,1495.842903
TIN - KhorramAbad - 14020519 -001265.JPG,240076.2319,3707513.412,1503.521,240077.4469,3707511.145,1495.625152
TIN - KhorramAbad - 14020519 -001266.JPG,240076.6469,3707526.798,1503.521,240077.9652,3707527.976,1495.421187
TIN - KhorramAbad - 14020519 -001267.JPG,240077.4072,3707546.958,1503.421,240078.6012,3707544.896,1495.3333
TIN - KhorramAbad - 14020519 -001268.JPG,240077.7364,3707560.513,1503.421,240079.0142,3707561.874,1495.332688
TIN - KhorramAbad - 14020519 -001269.JPG,240078.171,3707571.944,1503.421,240080.3721,3707572.031,1495.289881
TIN - KhorramAbad - 14020519 -001270.JPG,240109.9012,3707566.837,1503.421,240110.3558,3707560.314,1494.776155
TIN - KhorramAbad - 14020519 -001271.JPG,240109.134,3707560.515,1503.421,240110.007,3707555.296,1494.693173
TIN - KhorramAbad - 14020519 -001272.JPG,240108.5807,3707540.556,1503.421,240109.6804,3707538.246,1494.583553
TIN - KhorramAbad - 14020519 -001273.JPG,240108.4095,3707527.108,1503.421,240109.5226,3707521.239,1494.589816
TIN - KhorramAbad - 14020519 -001274.JPG,240108.1538,3707507.07,1503.321,240109.2078,3707504.694,1494.626858
TIN - KhorramAbad - 14020519 -001275.JPG,240107.7301,3707493.743,1503.321,240108.6696,3707488.064,1494.679095
TIN - KhorramAbad - 14020519 -001276.JPG,240107.1289,3707473.637,1503.321,240108.1726,3707471.35,1494.645477
TIN - KhorramAbad - 14020519 -001277.JPG,240106.8931,3707460.092,1503.321,240107.8235,3707454.204,1494.849595
TIN - KhorramAbad - 14020519 -001278.JPG,240106.463,3707440.101,1503.321,240107.4612,3707437.64,1494.984501
TIN - KhorramAbad - 14020519 -001279.JPG,240106.0731,3707426.591,1503.221,240106.958,3707420.605,1495.153925
TIN - KhorramAbad - 14020519 -001280.JPG,240105.415,3707406.771,1503.321,240106.3876,3707404.224,1495.133154
TIN - KhorramAbad - 14020519 -001281.JPG,240104.9464,3707393.408,1503.421,240105.8338,3707387.478,1495.023575
TIN - KhorramAbad - 14020519 -001282.JPG,240104.3447,3707373.185,1503.421,240105.3039,3707370.68,1494.936745
TIN - KhorramAbad - 14020519 -001283.JPG,240103.9748,3707359.841,1503.421,240104.8354,3707354.113,1494.645941
TIN - KhorramAbad - 14020519 -001284.JPG,240103.5267,3707339.663,1503.421,240104.4782,3707337.279,1494.3885
TIN - KhorramAbad - 14020519 -001285.JPG,240103.2296,3707326.335,1503.421,240104.0834,3707320.377,1494.188972
TIN - KhorramAbad - 14020519 -001286.JPG,240102.7532,3707306.161,1503.321,240103.7036,3707303.382,1494.126505
TIN - KhorramAbad - 14020519 -001287.JPG,240102.4849,3707292.845,1503.421,240103.2459,3707286.846,1494.012182
TIN - KhorramAbad - 14020519 -001288.JPG,240101.5916,3707272.831,1503.521,240102.487,3707270.101,1493.676392
TIN - KhorramAbad - 14020519 -001289.JPG,240101.2476,3707259.393,1503.421,240102.0624,3707253.08,1493.505056
TIN - KhorramAbad - 14020519 -001290.JPG,240100.7996,3707239.123,1503.421,240101.7156,3707236.21,1493.394467
TIN - KhorramAbad - 14020519 -001291.JPG,240100.4897,3707225.799,1503.321,240101.3029,3707219.334,1493.287741
TIN - KhorramAbad - 14020519 -001292.JPG,240099.9529,3707205.685,1503.321,240100.8476,3707202.547,1493.272156
TIN - KhorramAbad - 14020519 -001293.JPG,240099.5877,3707192.227,1503.321,240100.415,3707185.889,1493.197032
TIN - KhorramAbad - 14020519 -001294.JPG,240105.6486,3707165.898,1503.421,240107.0398,3707162.904,1493.086908
TIN - KhorramAbad - 14020519 -001295.JPG,240131.9274,3707153.202,1503.121,240132.9142,3707152.514,1492.853824
TIN - KhorramAbad - 14020519 -001296.JPG,240131.4199,3707169.85,1503.221,240132.2835,3707167.344,1492.960319
TIN - KhorramAbad - 14020519 -001297.JPG,240131.5303,3707183.732,1503.221,240132.4303,3707185.023,1493.205279
TIN - KhorramAbad - 14020519 -001298.JPG,240132.1122,3707204.088,1503.221,240132.9873,3707201.633,1493.364141
TIN - KhorramAbad - 14020519 -001299.JPG,240132.5829,3707217.435,1503.121,240133.584,3707218.488,1493.61394
TIN - KhorramAbad - 14020519 -001300.JPG,240133.2409,3707237.54,1503.221,240134.1397,3707235.277,1493.931382
TIN - KhorramAbad - 14020519 -001301.JPG,240133.6132,3707250.976,1503.121,240134.6032,3707252.311,1494.220283
TIN - KhorramAbad - 14020519 -001302.JPG,240134.1616,3707270.951,1503.121,240135.0669,3707268.688,1494.403652
TIN - KhorramAbad - 14020519 -001303.JPG,240134.6134,3707284.265,1503.221,240135.5933,3707285.637,1494.628532
TIN - KhorramAbad - 14020519 -001304.JPG,240135.171,3707304.579,1503.121,240136.0758,3707302.543,1495.006781
TIN - KhorramAbad - 14020519 -001305.JPG,240135.5127,3707317.837,1503.221,240136.4929,3707319.311,1495.220302
TIN - KhorramAbad - 14020519 -001306.JPG,240135.9217,3707337.911,1503.221,240136.8369,3707336.096,1495.383886
TIN - KhorramAbad - 14020519 -001307.JPG,240136.6059,3707351.509,1503.121,240137.6493,3707353.023,1495.909365
TIN - KhorramAbad - 14020519 -001308.JPG,240136.8409,3707371.356,1503.121,240137.7687,3707369.452,1496.112799
TIN - KhorramAbad - 14020519 -001309.JPG,240137.1269,3707384.851,1503.121,240138.1218,3707386.318,1496.282487
TIN - KhorramAbad - 14020519 -001310.JPG,240137.5126,3707404.922,1503.421,240138.4113,3707402.968,1496.246966
TIN - KhorramAbad - 14020519 -001311.JPG,240137.8329,3707418.249,1503.421,240138.764,3707419.585,1495.898161
TIN - KhorramAbad - 14020519 -001312.JPG,240138.4329,3707438.408,1503.421,240139.2708,3707436.602,1495.543309
TIN - KhorramAbad - 14020519 -001313.JPG,240139.1145,3707451.814,1503.321,240140.1111,3707453.569,1495.516585
